Date,FAMILIA_DESC,CATEGORIA,TALLA,Unidades
11/01/2021,PANTALON COLOR,SLIM COLOR CHINO,32,1
11/01/2021,POLOS,POLO,M,1
11/01/2021,POLOS,POLO,S,1
11/01/2021,POLOS,POLO,XXL,1
11/01/2021,POLOS,POLO BOLSILLO,L,1
11/01/2021,POLOS,POLO BOLSILLO,S,1
11/01/2021,POLOS,POLO_B,L,1
11/01/2021,POLOS,POLO_B,XL,1
11/01/2021,VESTIDOS,VESTIDOS,L,1
10/01/2021,BERMUDA,BERMUDA,30,1
10/01/2021,BLUSAS,MANGA_CORTA_M,M,1
10/01/2021,BLUSAS,MANGA_CORTA_M,S,1
10/01/2021,BLUSAS,MANGA_CORTA_M,XS,2
10/01/2021,BLUSAS,MANGA_CORTA_M_B,XS,1
10/01/2021,BLUSAS,MANGA_LARGA_M,S,1
10/01/2021,BLUSAS,MANGA_LARGA_M_B,S,1
10/01/2021,BLUSAS,MANGA_LARGA_M_B,XL,1
10/01/2021,BLUSAS,MANGA_SISA,S,1
10/01/2021,CAMIBUSOS,CAMIBUSO,L,1
10/01/2021,CAMIBUSOS,CAMIBUSO,S,1
10/01/2021,CAMIBUSOS,CAMIBUSO,XL,2
10/01/2021,CAMISAS,MANGA_CORTA_H,M,1
10/01/2021,CAMISAS,MANGA_CORTA_H,XL,2
10/01/2021,CAMISAS,MANGA_CORTA_H_B,L,1
10/01/2021,CAMISAS,MANGA_CORTA_H_B,XXL,1
10/01/2021,CAMISAS,MANGA_LARGA_H,XXL,1
10/01/2021,CAMISAS,MANGA_LARGA_H_B,S,1
10/01/2021,CAMISETAS,CAMISETA MANGA LARGA,S,1
10/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
10/01/2021,CAMISETAS,T-SHIRT,L,1
10/01/2021,CAMISETAS,T-SHIRT,M,1
10/01/2021,CAMISETAS,T-SHIRT,S,1
10/01/2021,CAMISETAS,T-SHIRT,XL,1
10/01/2021,CAMISETAS,T-SHIRT PREMIUM_B,S,1
10/01/2021,CHAQUETAS,CHAQUETA_M,S,2
10/01/2021,CORREAS,CORREA,40,1
10/01/2021,JEANS,CULOTTE,10,2
10/01/2021,JEANS,CULOTTE,6,1
10/01/2021,JEANS,JEGGIN,10,1
10/01/2021,JEANS,JEGGIN,12,1
10/01/2021,JEANS,JEGGIN,14,1
10/01/2021,JEANS,JEGGIN,16,1
10/01/2021,JEANS,JEGGIN,16X29,1
10/01/2021,JEANS,JEGGIN LINEA PREMIUM,12,1
10/01/2021,JEANS,JEGGIN LINEA PREMIUM,14,1
10/01/2021,JEANS,MAGIC,6X29,1
10/01/2021,JEANS,MAGIC,7X29,1
10/01/2021,JEANS,MAGIC,8X29,1
10/01/2021,JEANS,REGULAR,30,1
10/01/2021,JEANS,REGULAR,30X32,1
10/01/2021,JEANS,REGULAR,32,1
10/01/2021,JEANS,REGULAR,36,1
10/01/2021,JEANS,REGULAR,38X32,1
10/01/2021,JEANS,SKINY,12,1
10/01/2021,JEANS,SKINY,14X29,1
10/01/2021,JEANS,SKINY,8,1
10/01/2021,JEANS,SLIM,30,1
10/01/2021,JEANS,SLIM,30X32,1
10/01/2021,JEANS,SLIM,31,1
10/01/2021,JEANS,SLIM,32,1
10/01/2021,JEANS,SLIM,32X32,1
10/01/2021,JEANS,SLIM,33,1
10/01/2021,JEANS,SLIM,33X32,1
10/01/2021,JEANS,SLIM,34,1
10/01/2021,JEANS,SLIM,36X32,1
10/01/2021,JEANS,SLIM,40,1
10/01/2021,JEANS,SLIM NEGRO MATE,32X32,3
10/01/2021,JEANS,SLIM NEGRO MATE,36X32,1
10/01/2021,JEANS,SLIM NEGRO MATE,38X32,1
10/01/2021,JEANS,STRAIGHT,10,1
10/01/2021,JEANS,STRAIGHT,12,1
10/01/2021,JEANS,STRAIGHT,8X29,1
10/01/2021,JEANS,SUPER SLIM,38,1
10/01/2021,JOGGER,JOGGER_H,34X32,2
10/01/2021,JOGGER,JOGGER_H,36X32,1
10/01/2021,JOGGER,JOGGER_M,16X29,1
10/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
10/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
10/01/2021,PANTALON COLOR,SKINY COLOR,10X29,1
10/01/2021,PANTALON COLOR,SKINY COLOR,14X29,1
10/01/2021,PANTALON COLOR,SKINY COLOR,16X29,1
10/01/2021,PANTALON COLOR,SKINY NEGRO ENCERADO,8X29,1
10/01/2021,PANTALON COLOR,SKINY NEGRO MATE,10X29,1
10/01/2021,PANTALON COLOR,SKINY NEGRO MATE,8X29,2
10/01/2021,PANTALON COLOR,SLIM COLOR,30X32,1
10/01/2021,PANTALON COLOR,SLIM COLOR,30X32,2
10/01/2021,PANTALON COLOR,SLIM COLOR,31X32,1
10/01/2021,PANTALON COLOR,SLIM COLOR,32X32,1
10/01/2021,PANTALON COLOR,SLIM COLOR,34X32,1
10/01/2021,PANTALON COLOR,SLIM COLOR,36X32,1
10/01/2021,PANTALON COLOR,SLIM COLOR,38X32,1
10/01/2021,POLOS,POLO,M,1
10/01/2021,POLOS,POLO BOLSILLO,L,1
10/01/2021,POLOS,POLO CUELLO NERU_B,L,2
10/01/2021,POLOS,POLO_B,L,1
10/01/2021,POLOS,POLO_B,XL,1
09/01/2021,BERMUDA,BERMUDA,32,1
09/01/2021,BERMUDA,BERMUDA,34,1
09/01/2021,BLUSAS,MANGA_CORTA_M,XL,1
09/01/2021,BLUSAS,MANGA_LARGA_M,M,1
09/01/2021,BLUSAS,MANGA_LARGA_M,XL,1
09/01/2021,BLUSAS,MANGA_LARGA_M_B,L,1
09/01/2021,BLUSAS,MANGA_SISA,S,1
09/01/2021,BUSOS,BUSO_M,L,1
09/01/2021,CAMIBUSOS,CAMIBUSO,XL,1
09/01/2021,CAMISAS,MANGA_CORTA_H,L,1
09/01/2021,CAMISAS,MANGA_CORTA_H,L,2
09/01/2021,CAMISAS,MANGA_CORTA_H,M,1
09/01/2021,CAMISAS,MANGA_CORTA_H,XL,1
09/01/2021,CAMISAS,MANGA_CORTA_H,XXL,1
09/01/2021,CAMISAS,MANGA_CORTA_H_B,L,1
09/01/2021,CAMISAS,MANGA_CORTA_H_B,M,1
09/01/2021,CAMISAS,MANGA_LARGA CUELLO NERU,M,1
09/01/2021,CAMISAS,MANGA_LARGA_H,M,1
09/01/2021,CAMISAS,MANGA_LARGA_H,S,1
09/01/2021,CAMISAS,MANGA_LARGA_H,XXL,1
09/01/2021,CAMISAS,MANGA_LARGA_H_B,L,1
09/01/2021,CAMISAS,MANGA_LARGA_H_B,XXL,1
09/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
09/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
09/01/2021,CAMISETAS,T-SHIRT,L,1
09/01/2021,CAMISETAS,T-SHIRT,M,1
09/01/2021,CAMISETAS,T-SHIRT,M,2
09/01/2021,CAMISETAS,T-SHIRT,S,1
09/01/2021,CAMISETAS,T-SHIRT,XL,1
09/01/2021,CAMISETAS,T-SHIRT PREMIUM,S,1
09/01/2021,CHAQUETAS,CHAQUETA_M,L,1
09/01/2021,CHAQUETAS,CHAQUETA_M,XL,1
09/01/2021,JEANS,CULOTTE,10,1
09/01/2021,JEANS,CULOTTE,14,1
09/01/2021,JEANS,CULOTTE,6,1
09/01/2021,JEANS,CULOTTE,8,1
09/01/2021,JEANS,JEGGIN,10,1
09/01/2021,JEANS,JEGGIN,10X29,1
09/01/2021,JEANS,JEGGIN,12,1
09/01/2021,JEANS,JEGGIN,14,1
09/01/2021,JEANS,JEGGIN,14X29,1
09/01/2021,JEANS,JEGGIN,8,1
09/01/2021,JEANS,MOM,12X29,1
09/01/2021,JEANS,REGULAR,32,1
09/01/2021,JEANS,REGULAR,36,1
09/01/2021,JEANS,SKINY,10X29,1
09/01/2021,JEANS,SKINY,10X29,2
09/01/2021,JEANS,SKINY,14,1
09/01/2021,JEANS,SKINY,14X29,1
09/01/2021,JEANS,SKINY,9X29,1
09/01/2021,JEANS,SLIM,30,1
09/01/2021,JEANS,SLIM,32X32,1
09/01/2021,JEANS,SLIM,32X32,2
09/01/2021,JEANS,SLIM,33X32,1
09/01/2021,JEANS,SLIM,34,1
09/01/2021,JEANS,SLIM,34,2
09/01/2021,JEANS,SLIM,36,1
09/01/2021,JEANS,SLIM,38,1
09/01/2021,JEANS,SLIM,40X32,1
09/01/2021,JEANS,SLIM NEGRO MATE,30X32,1
09/01/2021,JEANS,SLIM VERDOSO,32X32,1
09/01/2021,JEANS,SUPER SLIM,32X32,1
09/01/2021,JEANS,SUPER SLIM,34X32,1
09/01/2021,JOGGER,JOGGER_H,32X32,1
09/01/2021,JOGGER,JOGGER_H,36X32,1
09/01/2021,JOGGER,JOGGER_H,38X32,1
09/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,1
09/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,14X29,2
09/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
09/01/2021,PANTALON COLOR,SKINY COLOR,12X29,2
09/01/2021,PANTALON COLOR,SKINY COLOR,12X29,3
09/01/2021,PANTALON COLOR,SKINY COLOR,26X29,1
09/01/2021,PANTALON COLOR,SKINY COLOR,32X29,1
09/01/2021,PANTALON COLOR,SKINY COLOR,34X29,1
09/01/2021,PANTALON COLOR,SKINY COLOR,8X29,1
09/01/2021,PANTALON COLOR,SKINY NEGRO MATE,12X29,1
09/01/2021,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
09/01/2021,PANTALON COLOR,SLIM COLOR,30X32,1
09/01/2021,PANTALON COLOR,SLIM COLOR,30X32,2
09/01/2021,PANTALON COLOR,SLIM COLOR,31X32,1
09/01/2021,PANTALON COLOR,SLIM COLOR,32X32,1
09/01/2021,PANTALON COLOR,SLIM COLOR,34X32,1
09/01/2021,PANTALON COLOR,SLIM COLOR,34X32,3
09/01/2021,PANTALON COLOR,SLIM COLOR,38X32,1
09/01/2021,POLOS,POLO,L,1
09/01/2021,POLOS,POLO,M,1
09/01/2021,POLOS,POLO BOLSILLO,M,1
09/01/2021,POLOS,POLO CUELLO NERU_B,M,1
09/01/2021,POLOS,POLO_B,M,1
09/01/2021,VESTIDOS,VESTIDOS,M,1
08/01/2021,BERMUDA,BERMUDA,30,1
08/01/2021,BERMUDA,BERMUDA,36,1
08/01/2021,BLUSAS,MANGA_CORTA_M,L,1
08/01/2021,BLUSAS,MANGA_CORTA_M,M,1
08/01/2021,BLUSAS,MANGA_CORTA_M,S,1
08/01/2021,BLUSAS,MANGA_CORTA_M,XS,1
08/01/2021,BLUSAS,MANGA_CORTA_M_B,L,1
08/01/2021,BLUSAS,MANGA_LARGA_M,L,1
08/01/2021,BLUSAS,MANGA_LARGA_M,M,1
08/01/2021,BLUSAS,MANGA_LARGA_M,S,1
08/01/2021,BLUSAS,MANGA_LARGA_M_B,M,1
08/01/2021,BLUSAS,MANGA_SISA,M,1
08/01/2021,BLUSAS,MANGA_SISA,XL,1
08/01/2021,BLUSAS,MANGA_SISA,XS,1
08/01/2021,CAMIBUSOS,CAMIBUSO,L,1
08/01/2021,CAMISAS,MANGA_CORTA_H,L,1
08/01/2021,CAMISAS,MANGA_CORTA_H,M,1
08/01/2021,CAMISAS,MANGA_CORTA_H,S,1
08/01/2021,CAMISAS,MANGA_CORTA_H,S,2
08/01/2021,CAMISAS,MANGA_CORTA_H,XL,2
08/01/2021,CAMISAS,MANGA_CORTA_H_B,L,1
08/01/2021,CAMISAS,MANGA_LARGA_H,L,1
08/01/2021,CAMISAS,MANGA_LARGA_H,XXL,1
08/01/2021,CAMISAS,MANGA_LARGA_H_B,M,1
08/01/2021,CAMISETAS,CAMISETA MANGA LARGA,L,1
08/01/2021,CAMISETAS,CAMISETA MANGA LARGA,M,1
08/01/2021,CAMISETAS,CAMISETA MANGA LARGA,S,1
08/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
08/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
08/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
08/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
08/01/2021,CAMISETAS,T-SHIRT,L,1
08/01/2021,CAMISETAS,T-SHIRT,M,1
08/01/2021,CAMISETAS,T-SHIRT,S,1
08/01/2021,CAMISETAS,T-SHIRT,XL,1
08/01/2021,CAMISETAS,T-SHIRT,XL,2
08/01/2021,CAMISETAS,T-SHIRT PREMIUM,L,1
08/01/2021,CAMISETAS,T-SHIRT PREMIUM,S,1
08/01/2021,CAMISETAS,T-SHIRT PREMIUM,XL,2
08/01/2021,JEANS,CULOTTE,10,1
08/01/2021,JEANS,CULOTTE,10X29,1
08/01/2021,JEANS,CULOTTE,14,1
08/01/2021,JEANS,CULOTTE,14X29,1
08/01/2021,JEANS,FLARE,10X29,1
08/01/2021,JEANS,FLARE,14X29,1
08/01/2021,JEANS,JEGGIN,10X29,1
08/01/2021,JEANS,JEGGIN,12X29,1
08/01/2021,JEANS,JEGGIN,16X29,1
08/01/2021,JEANS,JEGGIN,6X29,1
08/01/2021,JEANS,JEGGIN,8X29,1
08/01/2021,JEANS,JEGGIN,9X29,1
08/01/2021,JEANS,JEGGIN AZUL OSCURO,10,1
08/01/2021,JEANS,JEGGIN AZUL OSCURO,12,1
08/01/2021,JEANS,JEGGIN AZUL OSCURO,16X29,1
08/01/2021,JEANS,MAGIC,14X29,1
08/01/2021,JEANS,MAGIC,6X29,1
08/01/2021,JEANS,MOM,10,1
08/01/2021,JEANS,REGULAR,32,1
08/01/2021,JEANS,REGULAR,34,1
08/01/2021,JEANS,REGULAR,34X32,1
08/01/2021,JEANS,SKINY,10,1
08/01/2021,JEANS,SKINY,10,2
08/01/2021,JEANS,SKINY,10X29,1
08/01/2021,JEANS,SKINY,10X29,2
08/01/2021,JEANS,SKINY,12X29,1
08/01/2021,JEANS,SKINY,14X29,1
08/01/2021,JEANS,SKINY,16X29,1
08/01/2021,JEANS,SKINY,6,1
08/01/2021,JEANS,SKINY,6X29,1
08/01/2021,JEANS,SKINY,9,1
08/01/2021,JEANS,SLIM,30,1
08/01/2021,JEANS,SLIM,30X32,1
08/01/2021,JEANS,SLIM,30X32,2
08/01/2021,JEANS,SLIM,31X32,1
08/01/2021,JEANS,SLIM,32,1
08/01/2021,JEANS,SLIM,32X32,1
08/01/2021,JEANS,SLIM,32X32,2
08/01/2021,JEANS,SLIM,33,1
08/01/2021,JEANS,SLIM,33X32,1
08/01/2021,JEANS,SLIM,34,1
08/01/2021,JEANS,SLIM,34X32,1
08/01/2021,JEANS,SLIM,34X32,2
08/01/2021,JEANS,SLIM,36,1
08/01/2021,JEANS,SLIM,38,1
08/01/2021,JEANS,STRAIGHT,10,1
08/01/2021,JEANS,STRAIGHT,12,1
08/01/2021,JEANS,STRAIGHT,6,1
08/01/2021,JEANS,STRAIGHT,8,1
08/01/2021,JEANS,STRAIGHT,8X29,2
08/01/2021,JEANS,STRAIGHT,9,1
08/01/2021,JEANS,SUPER SLIM,30,1
08/01/2021,JEANS,SUPER SLIM,31,1
08/01/2021,JEANS,SUPER SLIM,32,1
08/01/2021,JEANS,SUPER SLIM,32X32,1
08/01/2021,JEANS,SUPER SLIM,32X32,2
08/01/2021,JEANS,SUPER SLIM,34,1
08/01/2021,JEANS,SUPER SLIM,34X32,1
08/01/2021,JEANS,SUPER SLIM,34X32,2
08/01/2021,JEANS,SUPER SLIM,36,1
08/01/2021,JEANS,SUPER SLIM,38X32,1
08/01/2021,JOGGER,JOGGER_H,32X32,1
08/01/2021,JOGGER,JOGGER_H,34X32,1
08/01/2021,JOGGER,JOGGER_H,34X32,2
08/01/2021,JOGGER,JOGGER_H,36X32,1
08/01/2021,JOGGER,JOGGER_H,40X32,1
08/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,6X29,1
08/01/2021,PANTALON COLOR,PAPER BAG,6X29,1
08/01/2021,PANTALON COLOR,SKINY COLOR,12X29,2
08/01/2021,PANTALON COLOR,SKINY COLOR,30X29,1
08/01/2021,PANTALON COLOR,SKINY COLOR,30X32,1
08/01/2021,PANTALON COLOR,SKINY COLOR,32X29,2
08/01/2021,PANTALON COLOR,SKINY COLOR,34X32,1
08/01/2021,PANTALON COLOR,SKINY NEGRO MATE,10X29,2
08/01/2021,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
08/01/2021,PANTALON COLOR,SLIM COLOR,30X32,1
08/01/2021,PANTALON COLOR,SLIM COLOR,31X32,1
08/01/2021,PANTALON COLOR,SLIM COLOR,32X32,1
08/01/2021,PANTALON COLOR,SLIM COLOR,32X32,2
08/01/2021,PANTALON COLOR,SLIM COLOR,33X32,2
08/01/2021,PANTALON COLOR,SLIM COLOR,34X32,1
08/01/2021,PANTALON COLOR,SLIM COLOR,36X32,1
08/01/2021,PANTALON COLOR,SLIM COLOR,38X32,1
08/01/2021,POLOS,POLO,L,1
08/01/2021,POLOS,POLO,M,1
08/01/2021,POLOS,POLO,XXL,1
08/01/2021,POLOS,POLO BOLSILLO,M,1
08/01/2021,POLOS,POLO_B,L,1
08/01/2021,POLOS,POLO_B,XL,1
07/01/2021,BERMUDA,BERMUDA,30,1
07/01/2021,BLUSAS,MANGA_LARGA_M,XL,1
07/01/2021,BLUSAS,MANGA_LARGA_M,XL,2
07/01/2021,BLUSAS,MANGA_SISA,XL,1
07/01/2021,CAMIBUSOS,CAMIBUSO,XL,1
07/01/2021,CAMISAS,MANGA_CORTA_H,M,1
07/01/2021,CAMISAS,MANGA_CORTA_H,S,1
07/01/2021,CAMISAS,MANGA_LARGA_H,XL,1
07/01/2021,CAMISETAS,CAMISETA MANGA LARGA,S,1
07/01/2021,CAMISETAS,CAMISETA MANGA LARGA,XL,1
07/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
07/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
07/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,XS,1
07/01/2021,CAMISETAS,T-SHIRT PREMIUM,L,1
07/01/2021,CORREAS,CORREA,34,1
07/01/2021,JEANS,CULOTTE,10X29,1
07/01/2021,JEANS,FLARE,10,1
07/01/2021,JEANS,JEGGIN,10X29,1
07/01/2021,JEANS,JEGGIN,6X29,1
07/01/2021,JEANS,JEGGIN AZUL OSCURO,10,1
07/01/2021,JEANS,JEGGIN AZUL OSCURO,12,1
07/01/2021,JEANS,JEGGIN AZUL OSCURO,8X29,1
07/01/2021,JEANS,MAGIC,8X29,1
07/01/2021,JEANS,MOM,10X29,1
07/01/2021,JEANS,MOM,6X29,1
07/01/2021,JEANS,MOM,8X29,1
07/01/2021,JEANS,REGULAR,32X32,1
07/01/2021,JEANS,REGULAR,34X32,1
07/01/2021,JEANS,REGULAR,36X32,1
07/01/2021,JEANS,SKINY,10X29,1
07/01/2021,JEANS,SKINY,12X29,1
07/01/2021,JEANS,SKINY,14X29,1
07/01/2021,JEANS,SKINY,28X29,1
07/01/2021,JEANS,SKINY,6X29,1
07/01/2021,JEANS,SKINY,7X29,1
07/01/2021,JEANS,SKINY,8X29,1
07/01/2021,JEANS,SKINY,9X29,1
07/01/2021,JEANS,SLIM,30X32,1
07/01/2021,JEANS,SLIM,32X32,1
07/01/2021,JEANS,SLIM,33,1
07/01/2021,JEANS,SLIM,34,1
07/01/2021,JEANS,SLIM,34X32,1
07/01/2021,JEANS,SLIM,34X32,2
07/01/2021,JEANS,SLIM,36,1
07/01/2021,JEANS,SLIM,36X32,1
07/01/2021,JEANS,SLIM,38X32,1
07/01/2021,JEANS,SLIM NEGRO MATE,30X32,2
07/01/2021,JEANS,SLIM NEGRO MATE,32X32,3
07/01/2021,JEANS,SLIM NEGRO MATE,33X32,1
07/01/2021,JEANS,SLIM VERDOSO,32X32,1
07/01/2021,JEANS,STRAIGHT,10,1
07/01/2021,JEANS,STRAIGHT,12X29,1
07/01/2021,JEANS,STRAIGHT,6X29,1
07/01/2021,JEANS,STRAIGHT,8,1
07/01/2021,JEANS,SUPER SLIM,30,1
07/01/2021,JEANS,SUPER SLIM,32,1
07/01/2021,JEANS,SUPER SLIM,34X32,1
07/01/2021,JEANS,SUPER SLIM LINEA PREMIUM,30X32,1
07/01/2021,JOGGER,JOGGER_H,32X32,1
07/01/2021,JOGGER,JOGGER_H,36X32,2
07/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
07/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,6X29,1
07/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
07/01/2021,PANTALON COLOR,PAPER BAG,8,1
07/01/2021,PANTALON COLOR,PAPER BAG,8X29,1
07/01/2021,PANTALON COLOR,SKINY COLOR,12X29,1
07/01/2021,PANTALON COLOR,SKINY COLOR,16X29,1
07/01/2021,PANTALON COLOR,SKINY COLOR,32X29,1
07/01/2021,PANTALON COLOR,SKINY COLOR,8X29,1
07/01/2021,PANTALON COLOR,SKINY NEGRO ENCERADO,10X29,1
07/01/2021,PANTALON COLOR,SKINY NEGRO ENCERADO,14X29,1
07/01/2021,PANTALON COLOR,SKINY NEGRO ENCERADO,8X29,2
07/01/2021,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
07/01/2021,PANTALON COLOR,SKINY NEGRO MATE,9X29,1
07/01/2021,PANTALON COLOR,SLIM COLOR,32X32,1
07/01/2021,PANTALON COLOR,SLIM COLOR,33X32,2
07/01/2021,PANTALON COLOR,SLIM COLOR,34X32,1
07/01/2021,PANTALON COLOR,SLIM COLOR,36X32,1
07/01/2021,PANTALON COLOR,SLIM COLOR,36X32,2
07/01/2021,POLOS,POLO,L,1
07/01/2021,POLOS,POLO BOLSILLO,XL,1
06/01/2021,BERMUDA,BERMUDA,30,1
06/01/2021,BLUSAS,MANGA_LARGA_M,L,1
06/01/2021,BLUSAS,MANGA_LARGA_M,S,1
06/01/2021,BLUSAS,MANGA_LARGA_M,XS,1
06/01/2021,BLUSAS,MANGA_LARGA_M_B,L,1
06/01/2021,BLUSAS,MANGA_SISA,M,1
06/01/2021,BLUSAS,MANGA_SISA,S,1
06/01/2021,BLUSAS,MANGA_SISA,XS,1
06/01/2021,CAMIBUSOS,CAMIBUSO,L,1
06/01/2021,CAMIBUSOS,CAMIBUSO,M,1
06/01/2021,CAMIBUSOS,CAMIBUSO,XL,1
06/01/2021,CAMISAS,MANGA_CORTA_H,L,1
06/01/2021,CAMISAS,MANGA_CORTA_H,M,1
06/01/2021,CAMISAS,MANGA_CORTA_H_B,M,1
06/01/2021,CAMISAS,MANGA_LARGA_H,L,1
06/01/2021,CAMISAS,MANGA_LARGA_H,M,1
06/01/2021,CAMISAS,MANGA_LARGA_H,S,1
06/01/2021,CAMISAS,MANGA_LARGA_H_B,L,1
06/01/2021,CAMISAS,MANGA_LARGA_H_B,M,3
06/01/2021,CAMISETAS,CAMISETA MANGA LARGA,XL,1
06/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
06/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
06/01/2021,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
06/01/2021,CAMISETAS,T-SHIRT,L,1
06/01/2021,CAMISETAS,T-SHIRT PREMIUM_B,M,1
06/01/2021,JEANS,CULOTTE,12X29,2
06/01/2021,JEANS,FLARE,6X29,1
06/01/2021,JEANS,JEGGIN AZUL OSCURO,14X29,1
06/01/2021,JEANS,MAGIC,12X29,1
06/01/2021,JEANS,MAGIC,6X29,1
06/01/2021,JEANS,MAGIC,8X29,1
06/01/2021,JEANS,MOM,14X29,1
06/01/2021,JEANS,MOM,6X29,1
06/01/2021,JEANS,MOM,8X29,1
06/01/2021,JEANS,REGULAR,30X32,1
06/01/2021,JEANS,REGULAR,31X32,1
06/01/2021,JEANS,REGULAR,33,1
06/01/2021,JEANS,REGULAR,34X32,1
06/01/2021,JEANS,REGULAR,38X32,1
06/01/2021,JEANS,SKINY,10X29,1
06/01/2021,JEANS,SKINY,12X29,1
06/01/2021,JEANS,SKINY,14X29,1
06/01/2021,JEANS,SKINY,16X29,1
06/01/2021,JEANS,SKINY,6X29,1
06/01/2021,JEANS,SLIM,30,1
06/01/2021,JEANS,SLIM,30X32,1
06/01/2021,JEANS,SLIM,31X32,1
06/01/2021,JEANS,SLIM,32,1
06/01/2021,JEANS,SLIM,32X32,1
06/01/2021,JEANS,SLIM,32X32,3
06/01/2021,JEANS,SLIM,33X32,1
06/01/2021,JEANS,SLIM,33X32,2
06/01/2021,JEANS,SLIM,34X32,1
06/01/2021,JEANS,SLIM,36X32,1
06/01/2021,JEANS,SLIM,38,1
06/01/2021,JEANS,SLIM NEGRO MATE,30X32,1
06/01/2021,JEANS,SLIM VERDOSO,32X32,3
06/01/2021,JEANS,SLIM VERDOSO,33X32,1
06/01/2021,JEANS,SLIM VERDOSO,34X32,1
06/01/2021,JEANS,STRAIGHT,10X29,1
06/01/2021,JEANS,STRAIGHT,34X29,1
06/01/2021,JEANS,STRAIGHT,9X29,1
06/01/2021,JEANS,SUPER SLIM,30X32,1
06/01/2021,JEANS,SUPER SLIM,32X32,1
06/01/2021,JEANS,SUPER SLIM,33,1
06/01/2021,JEANS,SUPER SLIM,36,1
06/01/2021,JOGGER,JOGGER_H,28X32,1
06/01/2021,JOGGER,JOGGER_H,30X32,1
06/01/2021,JOGGER,JOGGER_M,14,1
06/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
06/01/2021,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
06/01/2021,PANTALON COLOR,PAPER BAG,10X29,1
06/01/2021,PANTALON COLOR,PAPER BAG,6X29,1
06/01/2021,PANTALON COLOR,SKINY COLOR,30X29,1
06/01/2021,PANTALON COLOR,SKINY COLOR,34X29,1
06/01/2021,PANTALON COLOR,SKINY COLOR,9X29,1
06/01/2021,PANTALON COLOR,SKINY NEGRO ENCERADO,26X29,1
06/01/2021,PANTALON COLOR,SKINY NEGRO MATE,10X29,1
06/01/2021,PANTALON COLOR,SKINY NEGRO MATE,12X29,1
06/01/2021,PANTALON COLOR,SKINY NEGRO MATE,14X29,2
06/01/2021,PANTALON COLOR,SKINY NEGRO MATE,9X29,1
06/01/2021,PANTALON COLOR,SLIM COLOR,30X32,1
06/01/2021,PANTALON COLOR,SLIM COLOR,30X32,2
06/01/2021,PANTALON COLOR,SLIM COLOR,32X32,1
06/01/2021,PANTALON COLOR,SLIM COLOR,34X32,1
06/01/2021,PANTALON COLOR,SLIM COLOR,36X32,1
06/01/2021,PANTALON COLOR,SLIM COLOR,38X32,1
06/01/2021,POLOS,POLO,XL,1
06/01/2021,POLOS,POLO BOLSILLO,M,1
06/01/2021,POLOS,POLO_B,XL,1
04/01/2021,BLUSAS,MANGA_CORTA_M,M,1
04/01/2021,BLUSAS,MANGA_CORTA_M,XL,1
04/01/2021,BLUSAS,MANGA_LARGA_M,M,1
04/01/2021,BLUSAS,MANGA_LARGA_M,XS,1
04/01/2021,BLUSAS,MANGA_LARGA_M_B,L,1
04/01/2021,BLUSAS,MANGA_LARGA_M_B,XL,1
04/01/2021,BLUSAS,MANGA_SISA,L,1
04/01/2021,CAMISAS,MANGA_CORTA_H_B,XXL,1
04/01/2021,CAMISAS,MANGA_LARGA_H_B,L,1
04/01/2021,CAMISAS,MANGA_LARGA_H_B,XXL,1
04/01/2021,CAMISETAS,T-SHIRT,M,1
04/01/2021,JEANS,JEGGIN,12X29,1
04/01/2021,JEANS,JEGGIN,7X29,1
04/01/2021,JEANS,JEGGIN,8X29,1
04/01/2021,JEANS,JEGGIN,9X29,1
04/01/2021,JEANS,SKINY,10X29,1
